,DetectionQuality,ScientificName,Source,Virus,Virus_Confirmed,Wild,accession,common_names,domestic,host_family,host_genus,most_specific_diagnostic_Test,host_order,reference_ID,host_species,virus_name_corrections,virus_name,viral_class,genome_composition,viral_genus,viral_kingdom,last_change,MSL_of_last_change,viral_order,viral_phylum,proposal_for_last_change ,PubMed_Search,PubMed_Search_ln,viral_realm,Sort,viral_species,viral_subclass,viral_subfamily,viral_subgenus,viral_subkingdom,viral_suborder,viral_subphylum,viral_subrealm,taxon_history_URL,type_species,family,genus,hits,hits_ln,number_of_hosts,order,species,tax_id,tax_id_n,virus_name_old,VF,viral_family,group,Order
48,,Buteo regalis,EpiCenter,West Nile virus,1,,KJ501441,nan,nan,Accipitridae,Buteo,nucleotide,Accipitriformes,GENBANK,regalis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ACCIPITRIFORMES
49,,Buteo regalis,EpiCenter,West Nile virus,1,,KJ501441,nan,nan,Accipitridae,Buteo,nucleotide,Accipitriformes,GENBANK,regalis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ACCIPITRIFORMES
50,,Buteo swainsoni,EpiCenter,West Nile virus,1,,KJ501358,nan,nan,Accipitridae,Buteo,nucleotide,Accipitriformes,GENBANK,swainsoni,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ACCIPITRIFORMES
51,,Buteo swainsoni,EpiCenter,West Nile virus,1,,KJ501358,nan,nan,Accipitridae,Buteo,nucleotide,Accipitriformes,GENBANK,swainsoni,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ACCIPITRIFORMES
52,,Buteo swainsoni,EpiCenter,West Nile virus,1,,KJ501385,nan,nan,Accipitridae,Buteo,nucleotide,Accipitriformes,GENBANK,swainsoni,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ACCIPITRIFORMES
53,,Buteo swainsoni,EpiCenter,West Nile virus,1,,KJ501385,nan,nan,Accipitridae,Buteo,nucleotide,Accipitriformes,GENBANK,swainsoni,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ACCIPITRIFORMES
54,,Buteogallus coronatus,EpiCenter,West Nile virus,1,,0,nan,nan,Accipitridae,Buteogallus,PRNT,Accipitriformes,113-ES-14,coronatus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ACCIPITRIFORMES
55,,Buteogallus coronatus,EpiCenter,West Nile virus,1,,0,nan,nan,Accipitridae,Buteogallus,PRNT,Accipitriformes,113-ES-14,coronatus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ACCIPITRIFORMES
56,,Buteogallus coronatus,EpiCenter,St. Louis Encephalitis virus,1,,0,nan,nan,Accipitridae,Buteogallus,PRNT,Accipitriformes,113-ES-14,coronatus,St. Louis Encephalitis,Saint Louis encephalitis virus,,ssRNA(+),Flavivirus,,"Renamed,",12.0,,,ICTV 5th Report.pdf,328.0,5.789963228996553,,2983.0,Saint Louis encephalitis virus,,,,,,,,ICTVonline=20183112,0.0,Flaviviridae,Flavivirus,335.0,5.814133516895237,89.0,,Saint Louis encephalitis virus,11080.0,11080.0,St. Louis Encephalitis virus,Flaviviridae,Flaviviridae,8.0,ACCIPITRIFORMES
57,,Circus aeruginosus,EpiCenter,Usutu virus,1,,nan,nan,nan,Accipitridae,Circus,"HIT, PRNT",Accipitriformes,1108-7,aeruginosus,Usutu virus,Usutu virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,185.0,5.214941192376826,,2992.0,Usutu virus,,,,,,,,ICTVonline=20183117,0.0,Flaviviridae,Flavivirus,509.0,6.232449981185135,206.0,,Usutu virus,64286.0,64286.0,Usutu virus,Flaviviridae,Flaviviridae,8.0,ACCIPITRIFORMES
58,,Clanga clanga,EpiCenter,Usutu virus,1,,0,nan,nan,Accipitridae,Clanga,PCR,Accipitriformes,116-ES-22,clanga,Usutu virus,Usutu virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,185.0,5.214941192376826,,2992.0,Usutu virus,,,,,,,,ICTVonline=20183117,0.0,Flaviviridae,Flavivirus,509.0,6.232449981185135,206.0,,Usutu virus,64286.0,64286.0,Usutu virus,Flaviviridae,Flaviviridae,8.0,ACCIPITRIFORMES
59,,Haliaeetus albicilla,EpiCenter,West Nile virus,1,,KC407672,nan,nan,Accipitridae,Haliaeetus,nucleotide,Accipitriformes,GENBANK,albicilla,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ACCIPITRIFORMES
60,,Haliaeetus albicilla,EpiCenter,West Nile virus,1,,KC407672,nan,nan,Accipitridae,Haliaeetus,nucleotide,Accipitriformes,GENBANK,albicilla,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ACCIPITRIFORMES
61,,Haliaeetus leucocephalus,EpiCenter,West Nile virus,1,,KJ501327,nan,nan,Accipitridae,Haliaeetus,nucleotide,Accipitriformes,GENBANK,leucocephalus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ACCIPITRIFORMES
62,,Haliaeetus leucocephalus,EpiCenter,West Nile virus,1,,KJ501327,nan,nan,Accipitridae,Haliaeetus,nucleotide,Accipitriformes,GENBANK,leucocephalus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ACCIPITRIFORMES
63,,Haliaeetus leucocephalus,EpiCenter,West Nile virus,1,,KJ501442,nan,nan,Accipitridae,Haliaeetus,nucleotide,Accipitriformes,GENBANK,leucocephalus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ACCIPITRIFORMES
64,,Haliaeetus leucocephalus,EpiCenter,West Nile virus,1,,KJ501442,nan,nan,Accipitridae,Haliaeetus,nucleotide,Accipitriformes,GENBANK,leucocephalus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ACCIPITRIFORMES
65,,Haliaeetus leucocephalus,EpiCenter,West Nile virus,1,,KJ501471,nan,nan,Accipitridae,Haliaeetus,nucleotide,Accipitriformes,GENBANK,leucocephalus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ACCIPITRIFORMES
66,,Haliaeetus leucocephalus,EpiCenter,West Nile virus,1,,KJ501471,nan,nan,Accipitridae,Haliaeetus,nucleotide,Accipitriformes,GENBANK,leucocephalus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ACCIPITRIFORMES
67,,Ictinia mississippiensis,EpiCenter,West Nile virus,1,,KJ501427,nan,nan,Accipitridae,Ictinia,nucleotide,Accipitriformes,GENBANK,mississippiensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ACCIPITRIFORMES
68,,Ictinia mississippiensis,EpiCenter,West Nile virus,1,,KJ501427,nan,nan,Accipitridae,Ictinia,nucleotide,Accipitriformes,GENBANK,mississippiensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ACCIPITRIFORMES
69,,Anas platyrhynchos,EpiCenter,Tembusu virus,1,,0,nan,nan,Anatidae,Anas,"PCR, Isolation",Anseriformes,1543-1,platyrhynchos,Tembusu,Tembusu virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,150.0,5.003953017332334,,2988.0,Tembusu virus,,,,,,,,ICTVonline=20183113,0.0,Flaviviridae,Flavivirus,213.0,5.361296860534085,3.0,,Tembusu virus,64293.0,64293.0,Tembusu virus,Flaviviridae,Flaviviridae,4.0,ANSERIFORMES
70,,Anas platyrhynchos,EpiCenter,West Nile virus,1,,KJ501262,nan,nan,Anatidae,Anas,nucleotide,Anseriformes,GENBANK,platyrhynchos,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
71,,Anas platyrhynchos,EpiCenter,West Nile virus,1,,KJ501262,nan,nan,Anatidae,Anas,nucleotide,Anseriformes,GENBANK,platyrhynchos,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
72,,Anas platyrhynchos,EpiCenter,Western equine encephalitis virus,1,,nan,"Mallard, Northern Mallard, Common Mallard",nan,Anatidae,Anas,PRNT,Anseriformes,113-ES-10,nan,Western equine encephalomyelitis,Western equine encephalitis virus,,ssRNA(+),Alphavirus,,"Moved,",2.0,,,Ratification_1974.pdf,179.0,5.1817891682538315,,4698.0,Western equine encephalitis virus,,,,,,,,ICTVonline=20185112,0.0,Togaviridae,Alphavirus,157.0,5.056252174754775,53.0,,Western equine encephalitis virus,11039.0,11039.0,Western equine encephalitis virus,Togaviridae,Togaviridae,10.0,ANSERIFORMES
73,,Anatidae sp,EpiCenter,West Nile virus,1,,KP099561,nan,nan,Anatidae,Sp,nucleotide,Anseriformes,GENBANK,sp,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
74,,Anatidae sp,EpiCenter,West Nile virus,1,,KP099561,nan,nan,Anatidae,Sp,nucleotide,Anseriformes,GENBANK,sp,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
75,,Anser anser,EpiCenter,SARS coronavirus,1,,0,Greylag goose,0,Anatidae,Anser,real time RT-PCR,Anseriformes,103-4,anser,SARS coronavirus,Severe acute respiratory syndrome-related coronavirus,,ssRNA(+),Betacoronavirus,,"Moved,",33.0,Nidovirales,,2017.012_015S.A.v1.Nidovirales.zip,1058.0,6.963190931943584,,1717.0,Severe acute respiratory syndrome-related coronavirus,,Orthocoronavirinae,Sarbecovirus,,Cornidovirineae,,,ICTVonline=20181868,0.0,Coronaviridae,Betacoronavirus,1130.0,7.029973796661746,24.0,Nidovirales,Severe acute respiratory syndrome-related coronavirus,227859.0,227859.0,SARS coronavirus,Coronaviridae,Coronaviridae,8.0,ANSERIFORMES
76,,Anser anser,EpiCenter,SARS coronavirus,1,,0,Greylag goose,0,Anatidae,Anser,real time RT-PCR,Anseriformes,103-4,anser,SARS coronavirus,Severe acute respiratory syndrome-related coronavirus,,ssRNA(+),Betacoronavirus,,"Moved,",33.0,Nidovirales,,2017.012_015S.A.v1.Nidovirales.zip,1058.0,6.963190931943584,,1717.0,Severe acute respiratory syndrome-related coronavirus,,Orthocoronavirinae,Sarbecovirus,,Cornidovirineae,,,ICTVonline=20181868,0.0,Coronaviridae,Betacoronavirus,1130.0,7.029973796661746,24.0,Nidovirales,Severe acute respiratory syndrome-related coronavirus,227859.0,227859.0,SARS coronavirus,Coronaviridae,Coronaviridae,3.0,ANSERIFORMES
77,,Anser anser domesticus,EpiCenter,West Nile virus,1,,AF380667,nan,nan,Anatidae,Anser,nucleotide,Anseriformes,GENBANK,anser,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
78,,Anser anser domesticus,EpiCenter,West Nile virus,1,,AF380667,nan,nan,Anatidae,Anser,nucleotide,Anseriformes,GENBANK,anser,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
79,,Branta canadensis,EpiCenter,West Nile virus,1,,AF385267,nan,nan,Anatidae,Branta,nucleotide,Anseriformes,GENBANK,canadensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
80,,Branta canadensis,EpiCenter,West Nile virus,1,,AF385267,nan,nan,Anatidae,Branta,nucleotide,Anseriformes,GENBANK,canadensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
81,,Branta canadensis,EpiCenter,West Nile virus,1,,KJ501254,nan,nan,Anatidae,Branta,nucleotide,Anseriformes,GENBANK,canadensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
82,,Branta canadensis,EpiCenter,West Nile virus,1,,KJ501254,nan,nan,Anatidae,Branta,nucleotide,Anseriformes,GENBANK,canadensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
83,,Branta canadensis,EpiCenter,West Nile virus,1,,KJ501504,nan,nan,Anatidae,Branta,nucleotide,Anseriformes,GENBANK,canadensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
84,,Branta canadensis,EpiCenter,West Nile virus,1,,KJ501504,nan,nan,Anatidae,Branta,nucleotide,Anseriformes,GENBANK,canadensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
85,,Branta canadensis,EpiCenter,West Nile virus,1,,KJ501530,nan,nan,Anatidae,Branta,nucleotide,Anseriformes,GENBANK,canadensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
86,,Branta canadensis,EpiCenter,West Nile virus,1,,KJ501530,nan,nan,Anatidae,Branta,nucleotide,Anseriformes,GENBANK,canadensis,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
87,,Cygnus buccinator,EpiCenter,West Nile virus,1,,KJ501410,nan,nan,Anatidae,Cygnus,nucleotide,Anseriformes,GENBANK,buccinator,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
88,,Cygnus buccinator,EpiCenter,West Nile virus,1,,KJ501410,nan,nan,Anatidae,Cygnus,nucleotide,Anseriformes,GENBANK,buccinator,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
89,,Spatula querquedula,EpiCenter,West Nile virus,1,,AY319855,nan,nan,Anatidae,Spatula,nucleotide,Anseriformes,GENBANK,querquedula,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
90,,Spatula querquedula,EpiCenter,West Nile virus,1,,AY319855,nan,nan,Anatidae,Spatula,nucleotide,Anseriformes,GENBANK,querquedula,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
91,,Tadorna sp,EpiCenter,Tembusu virus,1,,0,nan,nan,Anatidae,Tadorna,Isolation,Anseriformes,1543-2,sp,Tembusu,Tembusu virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,150.0,5.003953017332334,,2988.0,Tembusu virus,,,,,,,,ICTVonline=20183113,0.0,Flaviviridae,Flavivirus,213.0,5.361296860534085,3.0,,Tembusu virus,64293.0,64293.0,Tembusu virus,Flaviviridae,Flaviviridae,4.0,ANSERIFORMES
92,,Anser anser domesticus,EpiCenter,West Nile virus,1,,AY568223,nan,nan,Anatidae,Anser,nucleotide,Anseriformes,GENBANK,anser domesticus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,ANSERIFORMES
93,,Anser anser domesticus,EpiCenter,West Nile virus,1,,AY568223,nan,nan,Anatidae,Anser,nucleotide,Anseriformes,GENBANK,anser domesticus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,ANSERIFORMES
94,,Ovis aries,EpiCenter,Tickborne encephalitis virus,1,,nan,sheep,1,Bovidae,Ovis,"RT-PCR, ELISA",Cetartiodactyla,34-1,aries,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,10.0,CETARTIODACTYLA
95,,Ovis aries,EpiCenter,Tickborne encephalitis virus,1,,nan,sheep,1,Bovidae,Ovis,"RT-PCR, ELISA",Cetartiodactyla,34-1,aries,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,1.0,CETARTIODACTYLA
